Unnamed: 0,track_id,Artist,Album,Track,Popularity,duration_ms,explicit,Danceability,Energy,key,Loudness,mode,speechiness,Acousticness,instrumentalness,liveness,Valence,BPM,time_signature,Genre,Year
73495,2hT4PinuAfNMFRWvdrpUrL,Paul Kalkbrenner,Steinbeisser,Steinbeisser,21,431013,False,0.794,0.837,1,-11.257,0,0.0736,0.00133,0.807,0.0984,0.0391,133.007,4,minimal-techno,2024
73496,48wFt2j3TNTzsuahqd9Uk3,Monika Kruse;UNER,Paradiso Musicale 2,Summer Drops - UNER Remix,0,492721,False,0.763,0.672,9,-9.863,0,0.0481,0.00255,0.898,0.0868,0.0942,124.997,4,minimal-techno,2024
73497,0jeqUaWWwoAISaJkeKtHMc,Paul Kalkbrenner,Superimpose,Seaquest,22,326466,False,0.796,0.44,6,-17.512,1,0.0673,0.43,0.912,0.114,0.266,135.964,4,minimal-techno,2024
73498,1E8eEIQp098hKFRhh1RaWs,Dominik Eulberg,Diorama,Wenn Es Perlen Regnet,21,502196,False,0.705,0.656,7,-11.974,1,0.0442,0.0171,0.919,0.285,0.298,128.007,4,minimal-techno,2024
73499,6hRyW6QaQ1BtWKRHTuOmrR,Damon Paul,Project Euro Mir (Remixes),Project Euro Mir - Club Mix,21,329258,False,0.704,0.98,9,-4.898,0,0.0343,0.0591,0.918,0.111,0.872,130.005,4,minimal-techno,2024
73500,5aOlYhQsp75cgPov4yjWIe,Modeselektor;FLOHIO,Who Else,Wealth,38,247218,False,0.765,0.452,1,-12.346,1,0.0856,0.0204,5.73e-05,0.0727,0.331,137.972,4,minimal-techno,2024
73501,2sftzXb1Iofx4aRXc6Umis,Joris Voorn,Ryo,Ryo (Single Version),11,389929,False,0.57,0.779,8,-7.85,1,0.0301,0.00525,0.891,0.367,0.206,126.015,4,minimal-techno,2024
73502,2OlB9XozcuSSC65y5dHenE,Stereo Express,Transcendence,Transcendence,38,412857,False,0.777,0.924,7,-6.269,1,0.0398,2.12e-05,0.826,0.0561,0.039,126.007,4,minimal-techno,2024
73503,4YFymYyDfTeFtPcCmvxR7k,Dusty Kid,"Anatome, Vol. 1",Psika,34,816746,False,0.811,0.348,9,-12.177,1,0.0476,0.0302,0.874,0.211,0.0382,123.992,4,minimal-techno,2024
73504,7joocoyJfrwgbDTA8vsLHA,Popof,Bowo,Bowo,41,400117,False,0.816,0.715,1,-7.425,1,0.0494,0.000561,0.932,0.0445,0.256,125.001,4,minimal-techno,2024
73505,7yyNaKHvH76G4tohz4cM7u,T78,Megator,Megator,45,330461,False,0.717,0.986,11,-5.267,0,0.158,0.00127,0.838,0.0222,0.109,129.989,4,minimal-techno,2024
73506,1bTsBoRovfCaJ2L7uH42pw,Tale Of Us;Vaal,Monument,Monument,38,360786,False,0.75,0.912,6,-10.066,1,0.0402,0.000555,0.877,0.0919,0.151,124.996,4,minimal-techno,2024
73507,1rd3bZL1cR7gETcEw27apY,Paul Ritch,Run Baby Run,Run Baby Run,44,501059,False,0.698,0.742,7,-8.047,1,0.0433,0.000634,0.851,0.102,0.0863,125.993,4,minimal-techno,2024
73508,6zh9PwKwiVGrpkt6WLMzkl,Julian Jeweil,Transmission,Mars,41,360860,False,0.683,0.936,4,-6.382,0,0.0556,0.00018,0.656,0.155,0.0372,124.996,4,minimal-techno,2024
73509,7hDSzr92dTsFPCFIGiynck,Victor Ruiz,Interstellar EP,Interstellar,40,470322,False,0.788,0.578,11,-8.213,1,0.0691,0.0216,0.935,0.0935,0.0786,124.016,4,minimal-techno,2024
73510,2cVcw0JTvAzDvoyJhBft1K,Bart Skils;Weska,Shades of Summer,Shades of Summer,31,345461,False,0.56,0.891,11,-5.527,0,0.044,0.0014,0.861,0.105,0.207,130.001,4,minimal-techno,2024
73511,3FnaCm5NYQh8prhCfPDNOV,Pig&Dan,Promised,Promised,40,562228,False,0.778,0.642,7,-12.971,1,0.04,0.0267,0.878,0.0854,0.0367,124.005,4,minimal-techno,2024
73512,6jyypJqbYdPcMxowjFLGE1,Solomun;Zoot Woman;Âme,"Nobody Is Not Loved, Remixes, Pt. 3",Out of Focus (feat. Zoot Woman) (Âme Remix),10,384528,False,0.759,0.483,10,-10.278,0,0.0633,0.0143,0.73,0.0793,0.393,124.014,4,minimal-techno,2024
73513,7FIy6N0Q90ID7u1Gh9oGfe,Guy Gerber,What To Do EP,What To Do,46,300983,False,0.718,0.693,0,-10.661,0,0.0382,0.165,0.815,0.104,0.664,121.992,4,minimal-techno,2024
73514,1B1QyU5S0rIrokfaV9Zq4a,Daphni,Joli Mai,Carry On,52,226479,False,0.801,0.571,10,-10.419,0,0.0574,0.177,0.905,0.107,0.702,119.993,4,minimal-techno,2024
73515,1SWyGZhn3nyLUZRfWvQ0to,Solomun,Customer Is King EP,Customer Is King,38,476237,False,0.797,0.497,2,-9.977,1,0.0658,0.0099,0.784,0.0682,0.0625,123.043,4,minimal-techno,2024
73516,2XGdv6M567kqNoWLm3KcS3,UMEK,Frequency Differ,Frequency Differ - Original Mix,39,409627,False,0.735,0.964,7,-6.079,1,0.0822,0.000278,0.788,0.105,0.317,131.03,4,minimal-techno,2024
73517,0HvtGDMR4hVmNK3HBUIUOS,Catz 'n Dogz;Jono McCleery,Friendship,Would You Believe,44,270252,False,0.839,0.469,4,-10.358,0,0.0346,0.152,0.0323,0.0629,0.472,118.98,4,minimal-techno,2024
73518,6QqpX2j8raMWtxeNiv5xVZ,Mark Dekoda;Droplex;Kati Winter,Syndrom,Syndrom,44,317538,False,0.773,0.602,2,-9.772,1,0.045,0.0112,0.808,0.104,0.103,129.993,4,minimal-techno,2024
73519,0gpuiel8P13JnhelTCfkkR,Boris Brejcha,Bleeding Heart,Bleeding Heart,41,501120,False,0.764,0.566,7,-13.783,1,0.0402,0.104,0.871,0.111,0.0572,125.005,4,minimal-techno,2024
73520,31AYjxq6VkR57EgcwAJFmO,Matthew Dear;Tegan and Sara,Bunny,Bad Ones (feat. Tegan and Sara),42,272506,False,0.761,0.49,11,-9.123,1,0.0353,0.00764,0.217,0.229,0.0525,104.0,4,minimal-techno,2024
73521,18mfe5YtwXeqhbuSABYVCK,Jan Blomqvist;Animal Trainer,Big Jet Plane,Big Jet Plane - Animal Trainer Remix,44,400926,False,0.89,0.443,0,-8.654,1,0.0497,0.0372,0.385,0.369,0.199,122.002,4,minimal-techno,2024
73522,2QDKnNkOkTdmHg2PZDrIVX,Droplex,Leave The Lights On,Leave The Lights On,42,262500,False,0.901,0.643,1,-5.311,0,0.114,0.0158,0.0576,0.062,0.398,127.982,4,minimal-techno,2024
73523,4wp5DGGbvBcalN7rq8Dn2d,NTO;Sainte Vie;Tricky,Loving You Like Always (Sainte Vie Remix),Loving You Like Always - Sainte Vie Remix,42,412859,False,0.647,0.794,7,-11.599,1,0.0447,0.0417,0.799,0.113,0.374,123.979,4,minimal-techno,2024
73524,4rw9xbxHWWRuihfAvQG3M2,Max Cooper,Unspoken Words,Spectrum,47,285675,False,0.729,0.685,10,-9.788,0,0.0756,0.215,0.903,0.117,0.108,110.997,4,minimal-techno,2024
73525,11ZQGqpwvDNrw9HUoxGLhy,Claude VonStroke,Bird Brain,Aundy - DJ Version,20,412493,False,0.72,0.581,0,-13.576,0,0.0439,0.535,0.895,0.109,0.387,126.006,4,minimal-techno,2024
73526,1DIjRLAc7a8ImZ4bHRhzmK,Stephan Bodzin;Denis Horvat;Kevin de Vries,Boavista Remixes,Isaac - Denis Horvat & Kevin De Vries Remix,36,417941,False,0.777,0.657,7,-11.608,1,0.0454,0.0014,0.799,0.148,0.0336,123.02,4,minimal-techno,2024
73527,0RKdkJ2sJvU4LesmlFTguN,Boris Brejcha,Butterflies,Butterflies,37,497280,False,0.801,0.748,10,-10.182,0,0.0465,0.00721,0.885,0.122,0.285,124.998,4,minimal-techno,2024
73528,226AVnjZfYWoTXbupCJYQC,Anja Schneider,All I See (Radio Edit),All I See - Radio Edit,49,211935,False,0.87,0.622,0,-10.478,1,0.0913,0.0034,0.0351,0.147,0.49,124.003,4,minimal-techno,2024
73529,1cQCfrLGc5GpBC6bNPlsUm,Stephan Bodzin;Mind Against,Boavista Remixes,Earth - Mind Against Remix,38,450725,False,0.776,0.927,11,-7.38,0,0.0489,0.0105,0.887,0.0992,0.0334,125.015,4,minimal-techno,2024
73530,2LLdVCJACl8QsY9tLPLrxp,Mark Dekoda;Droplex,Between Reality and Darkness,Deepest Level,40,369375,False,0.796,0.855,7,-8.127,1,0.0693,0.00725,0.925,0.109,0.339,128.018,4,minimal-techno,2024
73531,0tZFL2LU8XSThRttMJif6Q,Extrawelt,Extra Welt Hits,Soopertrack,46,482266,False,0.767,0.76,1,-9.554,1,0.0416,0.000389,0.945,0.0742,0.065,130.006,4,minimal-techno,2024
73532,4LUXS5MuTgvS0o3R3p8yMX,Nils Hoffmann,A Radiant Sign,Immunity,34,216322,False,0.648,0.689,0,-9.522,1,0.0358,0.00498,0.742,0.0824,0.246,120.001,4,minimal-techno,2024
73533,0D94ux0wxMKy1d0mFNTCP8,Joel Fletcher;BIJOU,Dip,Dip,21,232385,False,0.885,0.83,1,-2.963,0,0.219,0.0266,0.742,0.0853,0.225,126.003,4,minimal-techno,2024
73534,5mwkHxbdWcUVHWxp3cEqvy,Green Velvet,The Chapters of Green Velvet,Harmageddon - Original Mix,21,333680,False,0.879,0.291,8,-9.237,1,0.0504,0.0215,0.544,0.124,0.237,128.989,4,minimal-techno,2024
73535,2scs5EyUQFcGSNpdFwEXe1,Christian Smith,More Than Machine 03,Black Sky,0,312727,False,0.794,0.981,5,-10.025,0,0.0387,0.000674,0.9,0.0926,0.102,132.009,4,minimal-techno,2024
73536,6NX96O1dz9kQbGB06ffrSq,Oscar Mulero;Cassegrain,Contents - Pattern Series 4 Remixes Part 1 EP,Texture - Cassegrain Remix,20,371292,False,0.692,0.743,6,-11.4,1,0.0938,0.275,0.869,0.107,0.119,131.021,4,minimal-techno,2024
73537,3K5a4beOow0Ul7EJSZeoSn,Yagya,Sleepygirls,Sleepygirl 6,21,308157,False,0.707,0.39,10,-17.147,0,0.0726,0.157,0.846,0.114,0.225,115.99,5,minimal-techno,2024
73538,54C2iu4Z3H9Pz9PMyJGQnM,Marek Hemmann,Junoka EP,Junoka,20,392706,False,0.971,0.334,11,-12.72,0,0.47,0.0776,0.888,0.111,0.302,128.044,5,minimal-techno,2024
73539,1I4NH1UHbQvAdyl6G0WIkx,Steve Bug,The Other Day,Loverboy,20,434800,False,0.826,0.335,2,-12.88,1,0.0746,0.727,0.937,0.0736,0.222,123.498,4,minimal-techno,2024
73540,01ZRWB4TGCD4IyIgtJ8eV0,Gene Karz;Lesia Karz,Say Yes,Say Yes,21,351536,False,0.621,0.995,7,-8.266,1,0.0442,0.000489,0.862,0.166,0.038,142.007,4,minimal-techno,2024
73541,2Q6itfdSzJjIZlzncN4StM,Theo Parrish,Cornbread & Cowrie Shells for Bertha,Cleo's Theme,22,645264,False,0.596,0.958,1,-7.105,0,0.0376,0.00279,0.869,0.101,0.605,118.578,4,minimal-techno,2024
73542,1TC8OQnGkzTgRxBHxNklNr,Marco Carola,Walking Dog,Turn Around,20,443129,False,0.817,0.692,1,-10.888,0,0.0604,0.000157,0.954,0.0967,0.254,122.001,4,minimal-techno,2024
73543,2TB25qYvC3ENA4T2Fst4xK,Elay Lazutkin,The Riot!,1Guy - Original Mix,19,468627,False,0.861,0.589,6,-8.031,0,0.191,0.00224,0.217,0.261,0.149,126.993,4,minimal-techno,2024
73544,0XvCNCQX5ijIhjQ25wPijx,Paul Kalkbrenner,Self,Marbles,21,257413,False,0.64,0.338,9,-10.865,0,0.0422,0.0751,0.944,0.152,0.701,79.996,4,minimal-techno,2024
73545,3nrnCflnNBwJCAo0VDPGXv,Mark Dekoda,Between Reality and Darkness,Oxigen,20,413129,False,0.758,0.914,7,-6.098,1,0.0839,0.00208,0.891,0.112,0.195,130.998,4,minimal-techno,2024
73546,0jjdDN5G3DujDV46I3F9nR,Dominik Eulberg,Mannigfaltig,Dreizehenspecht,21,214306,False,0.759,0.486,10,-8.096,1,0.0329,0.0195,0.975,0.102,0.302,111.012,4,minimal-techno,2024
73547,4ScKb8Z2h4UVxeFTFp1f6I,Pappenheimer,Point Of No Return,Point Of No Return,20,340869,False,0.589,0.899,11,-7.29,0,0.0458,0.000553,0.845,0.122,0.28,138.027,4,minimal-techno,2024
73548,6LM6soT5M4aWLFuZhajn4T,Laurent Garnier,La Home Box,ENCHANTé - Original Version,21,592053,False,0.596,0.695,2,-9.534,1,0.0382,0.00106,0.9,0.101,0.342,122.002,4,minimal-techno,2024
73549,2zjDsffctRXJyVLfaxnvWJ,Booka Shade,Movements,Body Language - Interpretation,51,300266,False,0.8,0.803,11,-9.156,0,0.0787,0.25,0.895,0.152,0.668,128.006,4,minimal-techno,2024
73550,0xUn6l4Tn7RvVeiA784x3Y,Recondite,Unity Pt. 3,Runner,36,341127,False,0.778,0.549,1,-14.135,1,0.0537,0.161,0.883,0.107,0.0957,126.011,4,minimal-techno,2024
73551,6K75awUIJrpU59YulzSI1g,Tiga;Audion;Solomun,Let’s Go Dancing,Let's Go Dancing - Solomun Remix,30,454314,False,0.739,0.663,0,-8.4,1,0.0474,0.0268,0.829,0.0932,0.181,124.989,4,minimal-techno,2024
73552,4xHjtZX1ZBqOiwvOYXBijE,Format:B,The Scoop EP,The Scoop,47,178548,False,0.809,0.944,5,-6.339,0,0.193,0.00043,0.877,0.0416,0.18,124.014,4,minimal-techno,2024
73553,7p6oXzBSPAXXz8Xb8gBPki,Ben Klock,Before One EP,Subzero - Original Mix,45,383972,False,0.793,0.608,6,-11.638,0,0.0673,0.588,0.861,0.0991,0.118,124.988,4,minimal-techno,2024
73554,5plDcIUqvmCsbc1rvJRfk1,Kölsch,1977,Loreley,51,345000,False,0.781,0.509,9,-7.793,0,0.122,0.291,2.23e-05,0.112,0.0311,127.964,4,minimal-techno,2024
73555,0QN5omDLKQj8Mdg3cajMuN,Worakls,Nocturne,Nocturne,44,548571,False,0.466,0.504,11,-8.936,0,0.053,0.000255,0.897,0.0936,0.3,125.999,4,minimal-techno,2024
73556,1dq3ZQFncnnf8l79opj1Un,Oliver Schories,Cliff,Cliff,39,267158,False,0.853,0.575,7,-10.898,1,0.0618,0.00673,0.856,0.0723,0.425,122.004,4,minimal-techno,2024
73557,7eKebagU8RXRnPitSnd3hT,Pional,When Love Hurts,Casualty,48,307561,False,0.876,0.481,1,-8.429,1,0.0523,0.00563,0.191,0.436,0.581,120.005,4,minimal-techno,2024
73558,6AZfzjA2KJBsvRYrbI30Ql,André Sobota,Current / The Way Out,Current,37,256459,False,0.63,0.752,10,-9.835,0,0.0406,0.0023,0.746,0.0639,0.151,122.997,3,minimal-techno,2024
73559,3vIHVjRLkEjFiNO1AoiXmH,Super Flu,Four to the Floor 14,Acumulee,33,648117,False,0.718,0.674,8,-10.12,1,0.0703,0.00887,0.833,0.124,0.038,122.202,4,minimal-techno,2024
73560,3bNMdtZ0gV10C2LetR8EzI,Victor Ruiz,Surrender EP,Supernova,37,251250,False,0.595,0.907,7,-8.301,1,0.0509,0.000159,0.87,0.0977,0.165,127.995,4,minimal-techno,2024
73561,16LSXbobYBqw92c8DDEfS1,Andrea Roma;Leusin,Still Loving (Martin Roth Interpretation),Still Loving,44,218536,False,0.856,0.672,7,-6.848,0,0.0497,0.407,0.605,0.244,0.0579,123.04,4,minimal-techno,2024
73562,0wx7ZtHC12OTHIWW9hJafV,Dirty Doering,Euch die Uhren uns die Zeit,If I Could I Would,40,439664,False,0.893,0.543,4,-13.06,0,0.0864,0.173,0.907,0.0806,0.104,117.992,4,minimal-techno,2024
73563,41S2wSrdsGja0BZUYSkT9U,Catz 'n Dogz,NOW / U EP,NOW,33,323600,False,0.802,0.863,1,-7.569,1,0.0747,0.0299,0.91,0.108,0.202,125.0,3,minimal-techno,2024
73564,1IvH7FPqAfmpqBuYK2jimb,DAVID AUGUST,Times,Velvet,41,328322,False,0.699,0.324,6,-13.856,0,0.0541,0.11,0.901,0.1,0.268,109.006,4,minimal-techno,2024
73565,6C6ImAnEqg4XQL4Msgo5w0,Worakls,Flocon de neige,Elea,44,395587,False,0.719,0.552,7,-7.975,1,0.0401,0.0359,0.844,0.113,0.256,126.007,4,minimal-techno,2024
73566,0jp8whu8DYgYMupBJkVvNP,Einmusik,Ellipse,Ellipse,35,411633,False,0.648,0.963,5,-10.355,1,0.0372,0.000315,0.775,0.0931,0.118,124.004,5,minimal-techno,2024
73567,2RlFL1FgHR8Kt6Mwkwsg0K,Mark Dekoda,Rain,Illusion,40,392727,False,0.665,0.851,7,-9.198,1,0.0604,0.112,0.91,0.0828,0.265,132.021,4,minimal-techno,2024
73568,49KVtxjMNy8li0sQt4exTD,Apparat,Walls,Arcadia,43,310053,False,0.681,0.765,4,-8.075,0,0.0337,0.0211,0.868,0.175,0.619,116.013,4,minimal-techno,2024
73569,5yPhSWvZ5KdHhz8R7z7oyI,DAVID AUGUST,Times,Blossom,44,299525,False,0.753,0.329,9,-10.5,0,0.0411,0.0808,0.838,0.108,0.486,111.982,4,minimal-techno,2024
73570,1Xgg0bhjK57PJ6WLYOi3oY,Recondite,Iffy,Levo,46,282746,False,0.722,0.53,7,-11.049,0,0.0656,0.00172,0.944,0.0998,0.0903,123.005,4,minimal-techno,2024
73571,0WsROU8CJrMWBukK5IMs4y,I Hate Models,Warehouse Memories,Daydream,49,463700,False,0.431,0.916,11,-8.012,0,0.0602,9.98e-05,0.755,0.396,0.355,135.986,4,minimal-techno,2024
73572,6IdP0CGyt29eKbgGhRSCtw,Oliver Koletzki;Monolink,We Are All Lost,We Are All Lost,34,394925,False,0.783,0.743,2,-10.283,1,0.0471,0.000174,0.922,0.0763,0.1,123.001,4,minimal-techno,2024
73573,1nzWHGsvcONAYMfmAO647S,Marc DePulse;Rafael Cerato;Hadar;Malandra Jr.,Make a Show,Make a Show - Malandra Jr. Remix,35,497459,False,0.804,0.642,4,-8.14,1,0.0402,0.0296,0.743,0.0947,0.114,121.997,4,minimal-techno,2024
73574,55YClWYJCtrXLc6bOgeVGZ,NTO;Innellea;Tricky,Loving You Like Always (Innellea Remix),Loving You Like Always - Innellea Remix,35,323233,False,0.73,0.552,11,-8.331,0,0.0397,0.00736,0.817,0.114,0.296,119.993,4,minimal-techno,2024
73575,2NEMWTplDgFl5yZ5mgpsEd,Ron Flatter,Amantes Amentes,Amantes Amentes,43,448684,False,0.75,0.62,2,-9.096,1,0.0446,0.000227,0.867,0.0913,0.329,121.015,4,minimal-techno,2024
73576,1C64MJBqmR3kl32px5BX3r,Maceo Plex;Faithless,Insomnia 2021,Insomnia 2021 - Epic Mix,42,465865,False,0.719,0.948,9,-5.591,1,0.0613,0.0024,0.226,0.0875,0.19,126.001,4,minimal-techno,2024
73577,2FMgWMCJl2p3yl1PMXsLom,Maceo Plex,Conjure One,Conjure Balearia - Original Mix,39,499253,False,0.787,0.788,2,-9.593,1,0.0368,0.0112,0.863,0.266,0.0526,121.992,4,minimal-techno,2024
73578,7Bp9rKKDf7Ay1LBNmEU2Bl,Stephan Bodzin;Luna Semara;Agents Of Time,Boavista Remixes,Nothing Like You - Agents Of Time Remix,33,392115,False,0.745,0.533,11,-8.768,0,0.0435,0.102,0.757,0.0921,0.422,125.012,4,minimal-techno,2024
73579,0K0Bf62UEvgKUK4KYIGKa3,Boris Brejcha,22,White Rainbow,41,493440,False,0.807,0.292,2,-14.246,1,0.122,0.00134,0.914,0.0807,0.132,125.019,4,minimal-techno,2024
73580,0WhgArpfTbGnIPFFaWiUqa,Super Flu;Solomun,Musik 3+,mygut - Solomun Remix,43,502371,False,0.786,0.505,9,-10.801,1,0.0432,0.000462,0.514,0.0988,0.135,124.023,4,minimal-techno,2024
73581,18DjkS5pjqCBROtTVH4GK6,Alan Fitzpatrick,We Do What We Want,We Do What We Want,52,505577,False,0.77,0.966,6,-6.703,1,0.0422,0.000438,0.932,0.098,0.349,126.01,4,minimal-techno,2024
73582,0h467C8iLWdgfW58aj0X0o,Stephan Bodzin;Innellea,Boavista Remixes,Boavista - Innellea's Arp Attachement,33,408003,False,0.689,0.773,0,-7.786,0,0.0507,0.0668,0.794,0.103,0.138,123.995,4,minimal-techno,2024
73583,0BPRFOn6oBjFTrqKXa02eX,burger/ink,[las vegas],Flesh & Bleed,20,283466,False,0.664,0.452,11,-15.486,1,0.0367,0.325,0.857,0.165,0.444,101.777,4,minimal-techno,2024
73584,153SF3TgrvccYnBBHfTjQR,Matias Aguayo,Walter Neff,Walter Neff,20,349066,False,0.887,0.718,1,-9.512,0,0.0725,0.000339,0.303,0.286,0.551,121.026,4,minimal-techno,2024
73585,6dwR06Edc87fGq9vpSBBtJ,Moodymann,Silentintroduction,M Traxx,21,310466,False,0.874,0.568,8,-11.521,0,0.0894,0.00444,0.826,0.707,0.494,119.988,4,minimal-techno,2024
73586,7fk9ARalp4Z9HmPhw91Nax,Dominik Eulberg,Avichrom,Grauspecht,20,529066,False,0.558,0.687,1,-11.698,0,0.0332,0.274,0.909,0.0941,0.0473,118.006,4,minimal-techno,2024
73587,3ExDIibVe1gvL319lI1ovi,Marco Carola,Plus Two,Sensation,19,487741,False,0.811,0.762,1,-10.134,1,0.0541,0.00032,0.894,0.0607,0.478,123.997,4,minimal-techno,2024
73588,0YWoNszMEK54KcqgNHUxWK,Marco Carola,Re_Solution,Re_Solution,19,484640,False,0.81,0.829,4,-9.954,1,0.0527,0.00646,0.887,0.0912,0.272,127.998,4,minimal-techno,2024
73589,4SVIMu13Nii6XS8Ph7IJjH,Lukas Freudenberger;Unmensch,Unfreundlich,Ansage Nr. 1,20,495000,False,0.766,0.557,4,-13.706,0,0.046,0.0101,0.869,0.591,0.0575,127.99,4,minimal-techno,2024
73590,5s9JG7OfeYy2HkuEkX3xgd,Marco Carola,Bloody Cash,Long Jump,19,483870,False,0.815,0.829,10,-11.664,0,0.0549,2.01e-05,0.896,0.0993,0.651,124.026,4,minimal-techno,2024
73591,7iScEp6dZvGy8ZwJjb7xxh,Rhythm & Sound;Paul St. Hilaire,Showcase,Never Tell You - 1,20,380240,False,0.803,0.338,7,-11.603,1,0.0748,0.00178,0.875,0.0716,0.834,127.42,4,minimal-techno,2024
73592,2o7OfcuCEg8NtenXpGkdV9,Paul Kalkbrenner,Zeit,Smaragd,20,180120,False,0.536,0.525,0,-14.016,1,0.0372,0.408,0.873,0.114,0.0525,133.26,1,minimal-techno,2024
73593,3nhpqun7WsuVUdNeywQeYy,Avrosse,Ultimate Beats PANAM,That Beat - Mad Raf And Tom Zenith Remix,19,365625,False,0.804,0.883,11,-7.371,0,0.0617,0.00107,0.775,0.146,0.249,128.014,4,minimal-techno,2024
73594,3ysybYE1ImynUHpgrlUqSs,Paul Kalkbrenner;Märtini Brös,X,Gebrünn Gebrünn - Maertini Broes Remix,20,449373,False,0.721,0.737,0,-8.947,1,0.0392,0.000387,0.821,0.0773,0.75,126.005,4,minimal-techno,2024
73595,2Lds5ZlQEOstGQRZpqm5Zo,Paul Kalkbrenner;Modeselektor,Reworks,Gia 2000 - Modeselektor Remix,20,370960,False,0.814,0.671,10,-9.974,0,0.0563,0.015,0.839,0.329,0.138,114.984,4,minimal-techno,2024
73596,1QaGB39QStUjDlT9e6v7pH,Der Dritte Raum,Swing Bop,Swing Bop - Salon Version,20,444640,False,0.93,0.855,0,-8.389,0,0.0539,0.149,0.898,0.312,0.723,125.004,4,minimal-techno,2024
73597,3qYG3Sa1bLpRfMFtAFXhxB,Paul Kalkbrenner;Cab Drivers,X,Globale Gehung - Cab Drivers Remix,20,303200,False,0.804,0.758,10,-11.139,0,0.0519,0.00535,0.856,0.0713,0.647,126.002,4,minimal-techno,2024
73598,5qH39IRVBc38gvR3cAEVKl,Paul Kalkbrenner,Superimpose,Accès Rapide,20,352973,False,0.766,0.547,5,-13.494,0,0.0456,5.24e-06,0.924,0.118,0.597,136.016,4,minimal-techno,2024
73599,1pgUJWL5WZzTpnzXVZPRWc,Mark Dekoda,The Sounds Of Minimal Techno (5 Years of HKR),Instance Of Time - Original Mix,20,286875,False,0.865,0.684,11,-6.552,1,0.114,0.009,0.606,0.105,0.0786,127.991,4,minimal-techno,2024
73600,0ZenJtZkHWM3EfNMQoPGcT,Super Flu,Really Really,Pantura Feat. She-Ra,25,532463,False,0.717,0.871,4,-9.95,0,0.0428,0.00126,0.679,0.103,0.424,122.583,4,minimal-techno,2024
73601,4m1MIRSQdU0yGSKkbVuA06,The YellowHeads,Error 909,Error 909,27,306461,False,0.644,0.96,2,-6.978,1,0.0462,0.039,0.93,0.134,0.1,129.978,4,minimal-techno,2024
73602,2BJI8RyfQQaV84HuDiwvI6,Apparat,LP5,DAWAN,41,272879,False,0.629,0.732,0,-11.986,1,0.0519,0.353,0.91,0.1,0.308,172.034,4,minimal-techno,2024
73603,6rkmnxSgPIYrC4fUd9WASP,Paul Kalkbrenner,Sky and Sand (Robag Wruhme Remix),Sky and Sand,44,233856,False,0.801,0.326,10,-12.914,0,0.0606,0.558,0.826,0.0874,0.514,127.019,4,minimal-techno,2024
73604,2UmRwtqX0LaNkbe598bHIK,Solee,Carant,Carant,36,460539,False,0.729,0.682,1,-10.988,1,0.0419,0.0455,0.837,0.133,0.204,123.008,4,minimal-techno,2024
73605,5k5TtPbBNyTy5F7o0TqKVP,Layton Giordani,Hyper World,Hyper World,41,385190,False,0.745,0.832,7,-6.217,1,0.0728,0.00243,0.901,0.11,0.0806,131.023,4,minimal-techno,2024
73606,3eJBKLhpOauQJlgoOSPErD,Christian Löffler,York,York - Original Mix,43,476675,False,0.696,0.634,11,-12.063,0,0.0403,0.157,0.887,0.129,0.0359,118.035,4,minimal-techno,2024
73607,0WPX6mCPa4AWA83kanPze5,Christian Löffler;Mohna,A Forest,Eleven,43,395542,False,0.609,0.527,9,-10.982,0,0.032,0.12,0.824,0.109,0.0835,120.016,4,minimal-techno,2024
73608,6YZTEtVQgdTC8tUtjow5Xx,Recondite,Update,Warg,36,421680,False,0.812,0.529,9,-10.572,1,0.0432,0.158,0.929,0.109,0.0582,122.012,4,minimal-techno,2024
73609,3v3jBfHHN27PP0ZO5RF8Aw,Solee,Humanoid,Pink Panther,36,511977,False,0.679,0.708,6,-8.937,0,0.0455,0.0313,0.898,0.127,0.323,123.007,4,minimal-techno,2024
73610,3hPL9Jr1RZhDzyHzxF7MU8,NTO,Note blanche,Meanwhile in Rio,41,284160,False,0.892,0.334,0,-14.1,0,0.0789,0.393,0.726,0.092,0.336,125.026,4,minimal-techno,2024
73611,5YzBL3vkQnp3JbeDRRSbSQ,DJ Koze,Knock Knock,Pick Up,53,398150,False,0.712,0.601,5,-8.968,1,0.062,1.09e-05,0.802,0.0982,0.513,124.912,4,minimal-techno,2024
73612,4UjxYMM2290d7KlCKVSOuQ,ANNA;Miss Kittin,Speicher 112,Forever Ravers - Radio Edit,42,200930,False,0.507,0.92,6,-8.151,0,0.0561,0.00629,0.627,0.668,0.225,129.013,4,minimal-techno,2024
73613,6xrsoTWyI9KrnQja71ecdO,UMEK,Amnesiac,Amnesiac,45,370004,False,0.798,0.831,6,-9.426,1,0.0579,0.0286,0.841,0.111,0.337,126.009,4,minimal-techno,2024
73614,1TJPT6k9H4JnkZbEjGegxF,Agoria;Jacques,Drift,Scala,43,264731,False,0.646,0.637,2,-8.489,1,0.0322,0.000375,0.437,0.0673,0.164,124.016,4,minimal-techno,2024
73615,4iUoiCUqNAuKVdbnhnQEqM,Jan Blomqvist;Elena Pitoulis,More,More - Extended Mix,34,530572,False,0.643,0.454,0,-11.456,0,0.0314,0.0389,0.734,0.0879,0.0398,124.021,4,minimal-techno,2024
